filename,dateobs,exptime,blkuid,moluid,objects
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0043-e00.fits.fz,2018-03-03T08:05:59.520,1200.0,228044150,496052081,HD 152555&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0044-e00.fits.fz,2018-03-03T08:42:23.372,1200.0,228055025,496071722,tyc 8213-1209-1&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0045-e00.fits.fz,2018-03-03T09:17:27.819,240.0,228066683,496092815,HD 165341A&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0046-e00.fits.fz,2018-03-03T09:23:53.587,240.0,228066683,496092815,HD 165341A&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0024-e00.fits.fz,2018-03-03T00:14:21.246,120.0,227969537,495915116,HR1208&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0025-e00.fits.fz,2018-03-03T00:18:49.621,120.0,227969537,495915116,HR1208&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0026-e00.fits.fz,2018-03-03T00:37:53.980,400.0,227978222,495930596,HR1544&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0027-e00.fits.fz,2018-03-03T00:47:00.183,400.0,227978222,495930596,HR1544&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0028-e00.fits.fz,2018-03-03T01:10:04.970,180.0,227986814,495945881,HIP 53484&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0029-e00.fits.fz,2018-03-03T01:34:29.940,30.0,227995196,495960899,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0030-e00.fits.fz,2018-03-03T01:37:26.493,30.0,227995196,495960899,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0031-e00.fits.fz,2018-03-03T01:40:22.381,30.0,227995196,495960899,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0038-e00.fits.fz,2018-03-03T05:25:35.728,1800.0,228029330,496022360,KELT-11&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0039-e00.fits.fz,2018-03-03T06:31:30.925,300.0,228032798,496031756,HIP 50287&thar&none
/archive/engineering/lsc/nres01/20180302/raw/lscnrs01-fl09-20180302-0040-e00.fits.fz,2018-03-03T06:53:02.451,600.0,228036596,496038533,tyc 8213-1209-1&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0033-e00.fits.fz,2018-03-04T02:09:37.263,204.25,228274205,496474424,tet_Aur_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0032-e00.fits.fz,2018-03-04T01:58:21.687,193.726,228274217,496474436,GJ144_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0034-e00.fits.fz,2018-03-04T02:26:02.826,221.591,228277832,496480916,HD38529_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0035-e00.fits.fz,2018-03-04T02:39:52.208,223.944,228281747,496487987,HD38858_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0036-e00.fits.fz,2018-03-04T02:55:34.820,1916.541,228285782,496495307,M35_HD41996_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0037-e00.fits.fz,2018-03-04T03:34:43.318,1707.983,228292007,496506569,KS21C003449_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0042-e00.fits.fz,2018-03-04T05:15:28.155,3513.422,228308105,496534928,SN2018gv_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0041-e00.fits.fz,2018-03-04T05:01:09.646,422.222,228306149,496531598,HD53270_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0043-e00.fits.fz,2018-03-04T06:19:28.802,82.927,228319730,496555694,alphaSco_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0044-e00.fits.fz,2018-03-04T06:28:56.947,216.56,228323735,496562738,KS36C001833_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0045-e00.fits.fz,2018-03-04T06:45:02.963,829.071,228328217,496570661,HD104222_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0046-e00.fits.fz,2018-03-04T07:05:54.068,819.352,228332603,496578371,BD093070_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0047-e00.fits.fz,2018-03-04T09:10:49.097,1103.192,228362021,496630319,KS27C012142_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0024-e00.fits.fz,2018-03-04T00:13:28.666,120.0,228245780,496424363,HR1208&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0025-e00.fits.fz,2018-03-04T00:17:55.438,120.0,228245780,496424363,HR1208&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0026-e00.fits.fz,2018-03-04T00:34:05.073,400.0,228250574,496432643,HR3454&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0027-e00.fits.fz,2018-03-04T00:43:12.601,400.0,228250574,496432643,HR3454&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0028-e00.fits.fz,2018-03-04T01:08:36.905,20.0,228260141,496449275,HIP 26221&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0029-e00.fits.fz,2018-03-04T01:21:40.550,100.0,228264971,496457858,HIP 26451&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0030-e00.fits.fz,2018-03-04T01:39:06.407,50.252,228269369,496465646,Rigel_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0031-e00.fits.fz,2018-03-04T01:49:20.784,71.021,228274214,496474433,zeta_Ori_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0038-e00.fits.fz,2018-03-04T04:10:17.731,223.445,228295589,496513064,HD49933_bri_engr&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0039-e00.fits.fz,2018-03-04T04:28:51.526,400.0,228299942,496520801,HR3454&thar&none
/archive/engineering/lsc/nres01/20180303/raw/lscnrs01-fl09-20180303-0040-e00.fits.fz,2018-03-04T04:37:57.711,400.0,228299942,496520801,HR3454&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0033-e00.fits.fz,2018-03-05T01:56:43.807,1800.0,228592478,497030996,CD-84 80&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0032-e00.fits.fz,2018-03-05T01:24:16.326,1800.0,228592478,497030996,CD-84 80&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0034-e00.fits.fz,2018-03-05T02:29:10.681,1800.0,228592478,497030996,CD-84 80&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0035-e00.fits.fz,2018-03-05T03:01:37.741,1800.0,228592478,497030996,CD-84 80&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0036-e00.fits.fz,2018-03-05T03:34:04.097,1800.0,228592478,497030996,CD-84 80&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0037-e00.fits.fz,2018-03-05T04:18:29.277,1800.0,228636458,497101301,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0042-e00.fits.fz,2018-03-05T07:16:16.303,1800.0,228677501,497167436,WASP-14&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0041-e00.fits.fz,2018-03-05T06:28:16.832,1800.0,228636458,497101301,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0043-e00.fits.fz,2018-03-05T07:48:42.352,1800.0,228677501,497167436,WASP-14&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0044-e00.fits.fz,2018-03-05T08:21:09.628,1800.0,228677501,497167436,WASP-14&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0045-e00.fits.fz,2018-03-05T08:53:36.430,1800.0,228677501,497167436,WASP-14&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0024-e00.fits.fz,2018-03-05T00:11:15.645,300.0,228568829,496993148,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0025-e00.fits.fz,2018-03-05T00:18:42.892,300.0,228568829,496993148,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0026-e00.fits.fz,2018-03-05T00:26:10.699,300.0,228568829,496993148,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0027-e00.fits.fz,2018-03-05T00:33:36.638,300.0,228568829,496993148,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0028-e00.fits.fz,2018-03-05T00:41:05.319,300.0,228568829,496993148,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0029-e00.fits.fz,2018-03-05T01:00:14.343,30.0,228586457,497021282,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0030-e00.fits.fz,2018-03-05T01:03:11.444,30.0,228586457,497021282,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0031-e00.fits.fz,2018-03-05T01:06:07.507,30.0,228586457,497021282,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0038-e00.fits.fz,2018-03-05T04:50:55.354,1800.0,228636458,497101301,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0039-e00.fits.fz,2018-03-05T05:23:22.911,1800.0,228636458,497101301,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180304/raw/lscnrs01-fl09-20180304-0040-e00.fits.fz,2018-03-05T05:55:50.525,1800.0,228636458,497101301,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0033-e00.fits.fz,2018-03-06T01:56:04.379,1800.0,228939590,497603615,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0032-e00.fits.fz,2018-03-06T01:23:37.229,1800.0,228939590,497603615,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0034-e00.fits.fz,2018-03-06T02:28:30.511,1800.0,228939590,497603615,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0035-e00.fits.fz,2018-03-06T03:01:02.003,1800.0,228939590,497603615,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0036-e00.fits.fz,2018-03-06T03:33:28.021,1800.0,228939590,497603615,BD+01 2447&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0037-e00.fits.fz,2018-03-06T04:19:43.176,1800.0,228992381,497690333,V* AN Sex&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0042-e00.fits.fz,2018-03-06T07:17:00.763,1800.0,229036064,497762921,WASP-14&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0041-e00.fits.fz,2018-03-06T06:29:30.581,1800.0,228992381,497690333,V* AN Sex&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0043-e00.fits.fz,2018-03-06T07:49:28.721,1800.0,229036064,497762921,WASP-14&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0044-e00.fits.fz,2018-03-06T08:21:56.487,1800.0,229036064,497762921,WASP-14&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0045-e00.fits.fz,2018-03-06T08:54:24.395,1800.0,229036064,497762921,WASP-14&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0024-e00.fits.fz,2018-03-06T00:09:43.587,300.0,228920279,497572406,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0025-e00.fits.fz,2018-03-06T00:17:10.505,300.0,228920279,497572406,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0026-e00.fits.fz,2018-03-06T00:24:36.545,300.0,228920279,497572406,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0027-e00.fits.fz,2018-03-06T00:32:03.437,300.0,228920279,497572406,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0028-e00.fits.fz,2018-03-06T00:39:30.164,300.0,228920279,497572406,HD 36705&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0029-e00.fits.fz,2018-03-06T00:58:55.741,30.0,228939596,497603621,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0030-e00.fits.fz,2018-03-06T01:01:51.495,30.0,228939596,497603621,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0031-e00.fits.fz,2018-03-06T01:04:47.092,30.0,228939596,497603621,* omi02 Eri&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0038-e00.fits.fz,2018-03-06T04:52:09.329,1800.0,228992381,497690333,V* AN Sex&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0039-e00.fits.fz,2018-03-06T05:24:37.378,1800.0,228992381,497690333,V* AN Sex&thar&none
/archive/engineering/lsc/nres01/20180305/raw/lscnrs01-fl09-20180305-0040-e00.fits.fz,2018-03-06T05:57:03.822,1800.0,228992381,497690333,V* AN Sex&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0001-e00.fits.fz,2018-03-07T00:16:09.326,120.0,229288226,498185657,HR1208&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0002-e00.fits.fz,2018-03-07T00:20:36.480,120.0,229288226,498185657,HR1208&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0003-e00.fits.fz,2018-03-07T00:30:13.114,400.0,229295030,498196349,HR1544&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0004-e00.fits.fz,2018-03-07T00:39:19.236,400.0,229295030,498196349,HR1544&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0005-e00.fits.fz,2018-03-07T01:07:14.253,50.0,229309904,498219980,HIP 26451&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0006-e00.fits.fz,2018-03-07T01:25:51.395,300.0,229309892,498219968,hip 26221&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0007-e00.fits.fz,2018-03-07T01:48:58.457,300.0,229309901,498219977,hip 52357&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0008-e00.fits.fz,2018-03-07T03:00:57.036,180.0,229335434,498263414,hip 65822&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0009-e00.fits.fz,2018-03-07T03:27:42.574,900.0,229335431,498263411,tyc 7274-1776-1&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0010-e00.fits.fz,2018-03-07T04:30:50.066,900.0,229352369,498295199,HD84937&thar&none
/archive/engineering/lsc/nres01/20180306/raw/lscnrs01-fl09-20180306-0011-e00.fits.fz,2018-03-07T04:48:18.084,900.0,229352369,498295199,HD84937&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0033-e00.fits.fz,2018-03-08T01:52:36.176,500.0,229669532,498814841,Procyon&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0032-e00.fits.fz,2018-03-08T01:41:50.060,500.0,229669532,498814841,Procyon&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0034-e00.fits.fz,2018-03-08T02:03:23.582,500.0,229669532,498814841,Procyon&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0035-e00.fits.fz,2018-03-08T02:14:10.002,500.0,229669532,498814841,Procyon&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0036-e00.fits.fz,2018-03-08T02:24:56.262,500.0,229669532,498814841,Procyon&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0037-e00.fits.fz,2018-03-08T03:16:39.063,480.0,229702868,498868727,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0042-e00.fits.fz,2018-03-08T04:30:37.214,900.0,229713242,498885767,HD84937&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0041-e00.fits.fz,2018-03-08T03:58:23.136,480.0,229702868,498868727,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0043-e00.fits.fz,2018-03-08T04:48:04.104,900.0,229713242,498885767,HD84937&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0044-e00.fits.fz,2018-03-08T07:19:14.936,1800.0,229747439,498941300,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0045-e00.fits.fz,2018-03-08T07:51:42.419,1800.0,229747439,498941300,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0046-e00.fits.fz,2018-03-08T08:24:10.913,1800.0,229747439,498941300,WASP-38&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0024-e00.fits.fz,2018-03-08T00:08:44.347,900.0,229651097,498785006,HD84937&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0025-e00.fits.fz,2018-03-08T00:26:11.606,900.0,229651097,498785006,HD84937&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0026-e00.fits.fz,2018-03-08T00:54:59.088,120.0,229657559,498795263,HD 20888&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0027-e00.fits.fz,2018-03-08T00:59:25.119,120.0,229657559,498795263,HD 20888&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0028-e00.fits.fz,2018-03-08T01:03:55.803,120.0,229657559,498795263,HD 20888&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0029-e00.fits.fz,2018-03-08T01:08:22.773,120.0,229657559,498795263,HD 20888&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0030-e00.fits.fz,2018-03-08T01:12:48.690,120.0,229657559,498795263,HD 20888&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0031-e00.fits.fz,2018-03-08T01:31:02.680,500.0,229669532,498814841,Procyon&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0038-e00.fits.fz,2018-03-08T03:27:05.890,480.0,229702868,498868727,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0039-e00.fits.fz,2018-03-08T03:37:31.731,480.0,229702868,498868727,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180307/raw/lscnrs01-fl09-20180307-0040-e00.fits.fz,2018-03-08T03:47:57.399,480.0,229702868,498868727,V* PX Vir&thar&none
/archive/engineering/lsc/nres01/20180308/raw/lscnrs01-fl09-20180308-0024-e00.fits.fz,2018-03-09T00:07:49.342,120.0,229969205,499310462,HR1208&thar&none
/archive/engineering/lsc/nres01/20180308/raw/lscnrs01-fl09-20180308-0025-e00.fits.fz,2018-03-09T00:12:17.767,120.0,229969205,499310462,HR1208&thar&none
/archive/engineering/lsc/nres01/20180308/raw/lscnrs01-fl09-20180308-0026-e00.fits.fz,2018-03-09T00:27:51.393,400.0,229969202,499310459,HR1544&thar&none
/archive/engineering/lsc/nres01/20180308/raw/lscnrs01-fl09-20180308-0027-e00.fits.fz,2018-03-09T00:36:57.617,400.0,229969202,499310459,HR1544&thar&none
/archive/engineering/lsc/nres01/20180308/raw/lscnrs01-fl09-20180308-0028-e00.fits.fz,2018-03-09T04:30:20.763,900.0,230022353,499397486,HD84937&thar&none
/archive/engineering/lsc/nres01/20180308/raw/lscnrs01-fl09-20180308-0029-e00.fits.fz,2018-03-09T04:47:47.061,900.0,230022353,499397486,HD84937&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0033-e00.fits.fz,2018-03-10T02:01:20.761,480.0,230277731,499818497,HD 76151&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0032-e00.fits.fz,2018-03-10T01:50:54.785,480.0,230277731,499818497,HD 76151&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0034-e00.fits.fz,2018-03-10T02:45:48.178,360.0,230289323,499837427,HD 100180&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0035-e00.fits.fz,2018-03-10T02:54:14.194,360.0,230289323,499837427,HD 100180&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0036-e00.fits.fz,2018-03-10T03:17:32.366,300.0,230300657,499856021,HD 88737&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0037-e00.fits.fz,2018-03-10T03:24:59.841,300.0,230300657,499856021,HD 88737&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0042-e00.fits.fz,2018-03-10T05:21:17.508,60.0,230324468,499894481,HD 120136&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0041-e00.fits.fz,2018-03-10T04:54:02.242,900.0,230312093,499874543,HD84937&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0043-e00.fits.fz,2018-03-10T05:24:45.050,60.0,230324468,499894481,HD 120136&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0044-e00.fits.fz,2018-03-10T05:42:17.037,540.0,230330717,499904489,HD 126053&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0045-e00.fits.fz,2018-03-10T05:53:43.042,540.0,230330717,499904489,HD 126053&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0046-e00.fits.fz,2018-03-10T06:19:42.859,90.0,230341637,499922171,HD 136202&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0047-e00.fits.fz,2018-03-10T06:23:39.981,90.0,230341637,499922171,HD 136202&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0048-e00.fits.fz,2018-03-10T06:44:25.426,720.0,230348213,499932848,HD 149661&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0049-e00.fits.fz,2018-03-10T06:58:53.252,720.0,230348213,499932848,HD 149661&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0050-e00.fits.fz,2018-03-10T07:28:03.987,360.0,230360813,499952807,HD 154417&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0051-e00.fits.fz,2018-03-10T07:36:31.516,360.0,230360813,499952807,HD 154417&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0052-e00.fits.fz,2018-03-10T07:59:18.488,600.0,230367350,499963337,HD 152391&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0053-e00.fits.fz,2018-03-10T08:11:45.279,600.0,230367350,499963337,HD 152391&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0054-e00.fits.fz,2018-03-10T08:49:29.132,600.0,230373884,499973786,HR5501&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0055-e00.fits.fz,2018-03-10T09:01:55.602,600.0,230373884,499973786,HR5501&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0024-e00.fits.fz,2018-03-10T00:07:05.778,120.0,230252717,499778519,HR1084&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0025-e00.fits.fz,2018-03-10T00:11:33.714,120.0,230252717,499778519,HR1084&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0026-e00.fits.fz,2018-03-10T00:27:33.326,400.0,230252714,499778516,HR1544&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0027-e00.fits.fz,2018-03-10T00:36:39.359,400.0,230252714,499778516,HR1544&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0028-e00.fits.fz,2018-03-10T01:03:46.751,90.0,230257922,499787030,HD 49933&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0029-e00.fits.fz,2018-03-10T01:07:42.516,90.0,230257922,499787030,HD 49933&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0030-e00.fits.fz,2018-03-10T01:24:05.894,300.0,230271377,499808525,HD 43587&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0031-e00.fits.fz,2018-03-10T01:31:32.044,300.0,230271377,499808525,HD 43587&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0038-e00.fits.fz,2018-03-10T04:05:46.588,180.0,230312078,499874528,HD 115383&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0039-e00.fits.fz,2018-03-10T04:11:13.780,180.0,230312078,499874528,HD 115383&thar&none
/archive/engineering/lsc/nres01/20180309/raw/lscnrs01-fl09-20180309-0040-e00.fits.fz,2018-03-10T04:36:34.519,900.0,230312093,499874543,HD84937&thar&none
/archive/engineering/lsc/nres01/20180310/raw/lscnrs01-fl09-20180310-0033-e00.fits.fz,2018-03-11T02:01:26.899,500.0,230578103,500314946,Procyon&thar&none
